score
id ,:name ,:math ,:english ,:science ,:music
77779 7H9q0JU0 77 98 71 49
77784 JtRGD9P 37 11 58 99
77786 hXJuGLx 6 96 53 5
77816 L3GCWy 64 38 95 91
77969 eIj3dsFD 13 90 42 17
78306 U8MFkAS 14 63 85 33
78347 8FmJp7 77 81 10 12
78465 uRds8Y 4 89 7 21
78645 9YlG9Oa 99 79 16 67
78798 zDNZx0 68 99 29 79
78894 hCRnIXYH 91 82 38 62
78985 nlpnoBV 80 73 91 41
78997 kTXrvMi 80 61 11 48
79000 dijQeO 43 55 85 21
79063 4OtBCKu 2 86 20 57
79157 cpC2Sd 56 11 42 74
79231 d7aDXKc 25 13 99 32
79266 mNPJvrA 82 30 50 85
79394 XQuTfCo 64 7 19 0
79396 unTAwblI 69 71 53 57
79499 HemmwoX1 82 87 29 57
79606 TSf9Ca 98 92 52 15
79611 V4bcgg 90 74 52 61
79687 g9ckXVk 90 56 84 72
79776 sqIrgd 73 48 65 92
80113 WuQ4dzYC 26 14 87 44
80202 71ugXJ 30 27 3 57
80247 lMbciaeo 65 92 16 83
80307 vEJuDL0M 80 83 46 56
80320 S9qqJA 60 61 13 88
80401 Igg4O9ZR 49 67 63 11
80457 j9CVsRw 38 83 60 39
80534 ZMqOwyO 37 91 8 2
80894 mD1UMpz 28 60 83 80
81000 l4Uw5G 86 49 46 41
81043 ke0oHUsf 41 2 83 60
81139 FOt1bDi 14 87 53 55
81146 xEWnhIR 36 56 74 10
81165 VNL8DZ 42 59 28 25
81275 2moeBE 4 37 16 78
81297 p5YcBjeE 81 3 93 40
81311 zECWrdF9 59 96 80 65
81414 vFQRyE 89 82 55 21
81490 TZwsv7 42 54 13 34
81496 lyVl9g3 28 60 72 95
81619 Vq8uBgvc 54 56 89 62
81887 u39ZtpMF 84 33 72 22
81906 MaQXkyu 54 39 11 83
81911 Kdlrpeh 62 52 66 6
82057 Ww475uK 36 38 72 92
82098 Rt77zs01 61 57 71 38
82157 oW6UgW 62 11 17 86
82191 TBgdyRT 27 25 57 22
82561 Ogdgn8S 79 35 11 49
82578 PyVR2Tq 73 62 93 55
82588 1zSe3FO 50 65 22 39
82620 XRUGWGKh 42 89 75 40
82865 c0wCll 42 23 12 75
82908 rRM9VMjj 98 50 92 42
82930 GlIv1mc 68 58 93 84
82975 vR3XKe 45 43 85 58
83203 udoZvlH1 18 29 39 15
83417 W6YqbP4X 49 59 39 12
83477 Gu0gpKO 49 39 38 21
83503 Xc5lal0 84 89 87 4
83543 3sCwg42i 24 37 57 91
83560 9BjY1M 85 7 35 34
83667 SfM15Te 10 19 97 67
83776 cGqk21 27 78 8 19
83787 wIvrcb 24 90 86 89
84044 FxVK12md 100 68 42 1
84167 FtSqFLml 22 97 18 32
84190 lul8WV 57 90 13 8
84335 HQ687X0 98 1 7 93
84476 A8kjtXO 43 57 15 75
84580 XtyYcBu 91 68 18 23
84603 lDCQEXJ 62 83 88 71
84844 EPAJgU 2 26 5 17
84937 x3Oftsf 35 14 13 61
84946 pDUolWei 60 14 25 41
85103 Oma4A23 79 13 33 81
85150 1th5At 77 9 6 78
85173 c244nW 52 48 89 1
85227 HA5Fz4X 70 10 1 31
85273 UUmKd1UF 7 20 43 46
85299 v9N5bwtm 78 14 72 64
85377 bi6AcrW 1 33 43 79
85626 egFLCi8m 91 73 62 99
85633 KA1HrU 80 45 4 14
85963 8DzuEax 91 17 71 1
85981 UH9WQxm 30 53 16 35
86130 KyTSxmMV 33 62 42 62
86242 CNyG3f96 6 92 73 54
86359 AkK4p6 91 98 13 82
86580 zYyDNvhm 22 76 90 98
86613 w2FKF4F 5 42 81 61
86637 D85Y8cu 62 16 3 28
86817 pFPS8ke 81 26 2 38
86880 HI2k9L 59 33 10 99
86912 e4sOdBo 52 71 44 72
86937 lMiPUo 80 50 49 49
86970 kO1hX2JT 13 51 6 92
87074 ekuKrEOJ 71 49 29 47
87107 9pW7jQ 68 72 33 31
87364 sITPMpc 89 15 10 43
87514 9Yjnyidt 67 20 65 57
87582 kfLi2vB 87 38 94 69
87639 IHLC8z5G 8 33 24 21
87783 SBG9dWro 46 5 72 49
88126 n69lSp 3 37 12 8
88203 vXLD9vx 15 21 89 30
88261 okfOLo 77 39 77 4
88572 Ys4aq9wt 43 3 57 47
88689 hIFxStnC 37 51 64 56
88705 xB4EX4Bm 58 2 86 23
88766 nhsn3I6 69 17 84 10
88831 Uw7FvY0s 100 52 47 19
88893 pVn3W5Fw 63 9 9 9
89084 GNTVOSvU 93 31 25 51
89257 BT562X 83 99 83 94
89344 Y3DRGo44 6 41 91 1
89765 wYc0Tuzw 2 65 38 64
89985 XHdWEJv 36 57 65 59
90025 mTImOI4G 23 93 2 19
90058 yoL85GV 53 98 27 53
90121 Xz1TpKK 46 39 34 50
90163 1MtWd5 13 58 81 67
90222 sVdWOqd 82 10 77 42
90269 Hfkoj8Vy 75 31 17 22
90283 UxbyCGD 6 25 52 23
90306 Fwih26A5 25 59 11 16
90359 FPhqxQB 26 32 6 79
90545 IOV5I9hG 25 35 15 28
90695 5M1d8Dlm 18 40 55 48
90749 D9W0Ta 78 53 49 88
91157 8XjhNX4u 46 65 23 60
91507 4ivu5b 18 36 39 24
91543 Lqt9ccr 3 81 69 85
91556 r9PaC7si 12 22 8 96
91559 KljWdX0V 13 19 37 23
91585 cmHUYw 23 11 34 12
91909 YHOmTx 2 57 31 87
91953 JLTun2K 84 36 27 82
92064 F8fUslWc 68 18 37 61
92076 AtDJFJL 14 26 97 23
92104 8T5mGXH 24 77 10 5
92323 4DGojhp 78 92 47 81
92406 pWYlSH59 68 92 10 94
92474 w2FKF4F 64 94 5 45
92571 xS2nlKh 44 17 33 44
92649 r9ULjM 34 1 38 31
92693 JFZOoTJ 14 5 84 64
92738 nd8eHp 51 75 73 27
93088 OdIkpv 7 5 66 16
93094 o3CEWm 51 2 94 94
93249 05wD5UP2 67 11 19 1
93514 xb8dTy 15 19 95 27
93646 8mopih 65 72 28 17
93701 xU347Mij 80 99 55 67
93749 MBDLec 15 7 96 91
94020 TY46PV 63 3 23 72
94041 Vv8WfW5 55 42 88 98
94105 VLo0v9 4 98 86 45
94170 TUfUYU 37 10 76 57
94196 mSLph87 65 63 7 87
94468 VXBtpq6 11 74 57 99
94487 DsiAH5 86 80 47 73
94587 PMqn7Jst 51 77 9 73
94615 hGHAmh 39 24 40 60
94661 jdFsZ9z 46 37 85 97
94793 xqdJUNj 14 34 65 71
94843 fnKSNM 82 90 46 36
95258 4ElxYqx 49 11 52 12
95303 dPRJVA3 3 62 51 52
95460 RpCuao 45 16 45 27
95702 Lkxb4Ec 7 49 24 61
95707 D66CBz 35 66 76 38
95770 CyXK2wgm 18 19 7 46
95945 irOA2Tpw 43 51 94 32
95983 ZrNKfUSa 89 55 37 36
96014 4FhZPeRJ 87 80 3 58
96109 i8FhIU 51 55 75 57
96136 JTyBeZU 34 36 79 35
96220 GdvsEl 92 6 19 87
96266 xbj3zEcT 52 59 66 0
96302 JKgMke 98 63 93 93
96455 bb8ZcX8 97 15 87 67
96555 m7Fgji3 3 2 56 38
96726 wwmS5z 15 23 31 76
96791 mgHyngdC 84 87 81 44
96832 EhzL16dH 66 49 60 66
97048 kJchN9yJ 63 47 77 20
97120 wR30z2C 98 12 24 3
97153 PfXyne 43 20 100 49
97186 sLmMwj9 81 67 53 81
97244 erNfxSLW 25 6 24 84
97247 4nx1ZzW 12 43 71 23
97248 mNxMM9Zu 11 11 26 42
97258 coWGERDV 69 32 81 95
97460 Y9e4poVx 91 15 12 38
97502 wMTZTd 14 25 26 49
97545 ZSJKaG9C 12 99 55 97
97880 hwZf0Ini 62 5 48 37
97886 QyECmrC 1 74 43 28
98029 BVRwhdQ 53 71 62 48
98245 8bf21S 16 69 73 94
98301 lHsMqlD 22 7 80 14
98348 0uQMoY 60 51 0 74
98356 zWjVa11B 42 7 81 46
98359 dbo5dnON 5 68 93 31
98392 4ElxYqx 92 16 70 76
98454 hnDLxU 75 63 20 32
98594 rwlI1Qy 47 92 76 60
98714 hu1FxKYL 46 10 88 15
98875 M045Ico 9 41 77 74
98890 doTyXAIb 86 92 43 37
99111 cpgcAmu 77 91 61 73
99283 ozr6r5L 15 99 72 17
99493 LimSd3vg 64 11 46 72
99497 A95HhtwZ 35 62 19 8
99599 pVpKp3 36 39 9 26
99602 DMEbDAH 56 92 1 13
99626 dXjqbVE7 75 35 87 46
99671 NTIqpIeR 1 38 38 99
100182 YjbamBMl 16 77 47 3
100303 mP53eHJ 89 84 72 0
100565 ncs8qR4m 98 38 3 22
100640 SWN4m5 92 4 87 20
100642 W3EjcS 59 65 11 56
100653 o68CYk90 5 4 84 84
100704 sPZISe 7 92 67 47
100711 9XzX7Qj 35 43 21 9
100727 7CiwS9 99 39 2 47
100744 15PqPT 92 90 34 83
100787 jQy8Rk 94 87 11 99
100814 EfF7xb9B 42 59 65 9
100905 OJ57bDh 22 75 79 74
100956 9FZpcLT 34 94 80 56
101256 Y9e4poVx 56 82 47 40
101329 eEuTcDO 87 7 98 67
101408 FWO9Atg 5 67 84 51
101419 etrYlN0 29 28 80 65
101506 ZGre43d 75 93 45 34
101574 cK7EAfV 17 5 5 4
101597 tPE5y5 5 87 30 80
101764 HFEHrp 55 97 74 37
101804 FAQbCgqw 80 30 57 16
101905 JQN1H4qv 80 87 100 75
101926 8oUAvavz 63 50 58 36
101928 F2kSQfJ 56 69 28 24
101954 PMqn7Jst 19 11 12 10
101986 qc6st5B 25 99 22 27
102167 9irC3ahc 19 31 44 42
102184 PJqK9Cpo 41 82 98 3
102250 16v3Dya 90 14 45 26
102276 9MBPBi 30 34 14 45
102289 AhiWHUCv 64 8 71 62
102538 nuqpxcXn 83 18 99 49
102645 8nBc3lTD 70 22 23 68
102722 FKdmwmn 36 85 78 0
102741 nfQWthnw 90 33 25 96
102809 IR3TV3Q 96 77 1 27
102865 UpIMqIWU 0 35 59 98
102918 pznBan8 79 38 83 29
103381 lwGKYb 4 27 100 81
103624 SGYqPP 76 25 62 86
103767 iaOhp2q 40 83 13 70
103866 eYCP0JT 59 10 71 29
103890 S8bn6iy1 10 15 35 29
103984 8jH8HiI2 36 35 36 26
104159 uqPUMh 28 1 20 79
104205 VKI1DH7 69 39 68 11
104312 I6mJ2FCQ 91 63 87 76
104331 GHXzYU 75 10 77 51
104345 qaeSCACq 77 46 57 66
104601 gfEJWbLD 14 35 58 7
104713 RnfdYHcA 22 28 96 61
104812 KgpKab2j 22 49 36 86
104815 wUPR85qa 11 45 25 79
104950 0DXoXu 61 23 20 57
105185 Vwg7Cqg 86 14 12 30
105300 Z5I8hAo 11 23 39 8
105341 OnltXi5 41 92 3 55
105458 yKWKVV0 1 70 63 61
105505 IWdCLaz 92 93 53 75
105565 3EFW2Aud 18 34 95 93
105708 yLz2X5Cd 7 47 50 1
105788 sGJySN 25 22 13 39
105839 SKS6ckW 72 79 85 53
105855 RpCuao 79 61 21 19
105936 vpLLhkj 18 66 39 47
105937 AP1myeb 25 62 30 58
105951 QmYhty 2 14 67 51
105973 MC6aNj4n 68 28 60 80
106099 A1zqWs0 12 53 46 91
106283 2LQl3bbm 51 89 21 53
106307 UO9aW8O 73 48 43 67
106362 jMNaMqcx 96 17 56 34
106513 Pf6uMi64 66 9 73 60
106534 jYjbltKo 16 14 29 9
106615 7n8Qft 76 94 52 94
106652 892ohR 13 80 7 57
106655 kS8ijtXH 14 0 38 43
106670 h39X7U 62 4 50 8
106916 OPYpXfHj 49 4 90 40
106988 ztWOce 69 40 43 57
107383 lDUXHzY 75 11 67 5
107491 HmbWtERE 53 18 19 63
107693 k8Gr6ktV 99 57 97 77
107753 Mgm1T8b 97 35 58 98
107767 LiDwWA 58 96 85 41
107887 X9RWYPh 25 47 55 72
107888 zc88JB 59 10 15 88
107983 UPA8Hd 27 20 43 1
108015 E0n2kZ6 77 52 79 48
108146 MgKL3ndZ 100 36 37 73
108148 l9wbEsW 8 73 35 30
108247 r30Fg26 27 32 62 92
108319 RmtPuMn 95 99 48 19
108333 oRsmdOSU 92 36 6 71
108395 8wMFIc9 62 31 78 20
108420 sITPMpc 8 33 83 46
108422 5KVgsi 40 83 94 60
108538 G3BnDnUR 91 46 57 70
108585 WgSkqkv 66 23 32 42
108652 OXrufU 85 56 47 90
108662 AaxSzt 37 17 81 72
108863 CdZ9yZ3m 25 8 77 92
108920 vCk7oDLl 91 11 40 73
108991 AM6dkc 6 6 30 41
109069 fA9nXF6 46 74 42 71
109354 KfaHEs 33 49 40 90
109394 bGdMIG 39 68 30 70
109520 jQJ7EC 17 41 8 4
109558 KClp08G 51 4 40 62
109782 uoyjRmXs 74 17 72 52
110122 QXZpxJ 25 96 92 70
110224 tHE1VB 9 93 62 10
110342 9MHq4b 11 43 45 14
110375 JQN1H4qv 13 7 74 20
110387 qDm7Evsw 43 88 54 66
110529 kN9b0Gd 39 97 7 25
110553 oos2ax49 54 31 77 78
110732 RzzSpOx 12 49 29 2
110746 9wMSZj 48 77 95 3
110767 DDPBzj 88 70 63 73
111276 gK88e9 26 17 36 15
111283 TzAC8J 22 41 65 76
111687 L0WCJWg 24 22 72 59
111702 qbP21GGP 28 5 76 92
111844 AciC0h 87 62 58 69
112252 QVFJHX 65 84 36 6
112294 3bbz5gO 67 99 38 5
112524 JaaETS 25 82 29 81
112596 1vCB4d 0 6 40 56
112895 PBLux9jy 44 30 44 26
113003 S9LNptF 99 25 70 62
113122 sgTd7Umb 10 11 64 8
113174 uIx7S8D 96 52 29 42
113845 f69V8q 73 74 76 97
113954 pHsxd9Wg 17 62 96 86
114089 iS6UD0W 77 15 36 13
114163 lYxTNG2 56 95 13 34
114189 dEJ4Bg 66 79 86 10
114252 YMa4ldp 67 2 67 88
114319 wu9c1sz 41 12 74 90
114396 IICPZ62 43 60 17 92
114417 nruA3t 67 99 76 3
114805 7jgtKlbL 2 90 9 34
114847 HiSVTJ 21 60 37 17
114922 BVRwhdQ 97 72 82 76
114936 87CxIuZ 98 41 59 35
115084 w0kRy3Z 59 18 3 91
115224 PLDWPCa 49 15 60 10
115390 KaNItO 9 31 35 33
115427 RAkzm9A 66 13 17 10
115472 8fSyWN 19 67 43 12
115482 WKPrQAo4 30 3 73 58
115523 b9jUEqSm 46 51 20 3
115593 nktiviYK 24 22 52 35
115897 C6q9J7 96 69 64 79
116150 btLgUa4N 94 8 4 47
116181 eSlsq1e 85 6 40 10
116313 G8C3HxvI 18 16 53 77
116350 IlLqXLs 80 64 95 94
116573 KchPq3 71 62 7 22
116861 Yek9lpm8 38 64 63 30
116934 ZcjK2TnW 20 8 58 26
117303 fCwhI5n5 72 62 19 47
117332 FF1vaP96 49 76 77 67
117438 TsGPPTe 49 49 43 29
117664 JVEByEsI 31 100 22 45
117741 IlLqXLs 38 88 53 24
117809 pAFc0tv 18 30 34 97
117901 bx5IfT 96 26 47 58
118003 AoIqBuzG 1 74 93 9
118022 p9xhpX 85 60 3 38
118390 gqmGLr 16 54 55 0
118918 3anFCNp3 78 3 96 51
118928 6ESWQlO 86 48 60 97
118933 IOS6tN 57 38 21 2
119140 qDrTJft 36 29 22 10
119252 13TAmu6 37 1 22 4
119325 NW8ID1O 92 75 84 82
119461 qk0NzYiD 66 76 52 33
119467 6b49vHS 31 97 58 83
119629 Hyp9tl 46 26 81 98
119652 mOsyNI 19 0 53 49
119679 U1bKMU 2 62 67 18
119929 Halaud 76 63 70 2
119983 9sFqRRC 91 12 70 54
119991 TnwHSbx5 30 42 72 71
120140 IUiO2Fl 2 15 81 16
120198 YGr7eaM 23 8 12 77
120238 Xdp80ok9 5 53 90 5
120352 RpyhtJ3 6 4 74 4
120365 ASOewwd 38 26 70 85
120551 44OAB9 69 25 11 75
120644 YtTn701 14 85 30 44
120674 bhkwGYwo 47 8 92 1
120770 3SasIyp 38 12 71 72
120812 cuE8iUy 22 62 72 99
120952 PGVv2s 44 89 66 96
121093 jDLqOX 2 19 10 76
121131 D3uTDfWP 55 52 53 58
121207 OchGmW8Z 28 6 88 35
121208 M7LP6YkL 37 19 26 13
121262 r9PaC7si 84 49 31 53
121266 b4Rnyj 10 13 84 25
121281 HRvsDVE 40 98 41 96
121289 ZTQ1g9Wr 84 44 48 70
121531 JLTun2K 14 37 58 73
121573 PLNtHJ7 56 90 38 27
121634 po1AWs 97 1 66 12
121638 fAQAwF 88 17 24 74
121723 vmw9U2gK 41 26 88 84
121734 299KBn 38 82 45 98
121910 PGVv2s 71 91 81 81
122186 IwbeOQ 52 43 35 34
122451 yQRkMeGO 99 48 56 3
122462 2cbiiV 91 21 68 25
122464 dSCIvavg 94 23 84 41
122508 l8xcxLz 67 19 82 92
122628 ixxIAY 69 41 73 7
122773 BwpAhjGX 87 58 44 73
122956 qrevV47 76 13 98 95
122968 iKqIOh 28 79 60 0
123159 uCZQMVjs 31 53 73 35
123236 ln7eLxX9 14 7 65 90
123241 ESqtkI 37 52 41 31
123328 tfR2kOg 71 26 64 79
123737 9tHTrQF 39 55 23 57
123761 GQo4BQGO 83 66 51 83
123784 5p6uFH 58 41 50 61
123789 9RGScvPV 76 7 54 60
123804 brLFuQJ 74 5 72 32
123848 LiDwWA 83 49 30 69
124019 YtTn701 67 94 77 56
124037 LSp1Qd 89 9 34 33
124055 4nvpMxS 64 42 34 87
124096 vmw9U2gK 10 73 58 48
124143 IR3TV3Q 29 86 6 56
124177 OuILhzO 97 79 18 82
124192 OV4kt8E 45 37 35 30
124455 lfxGnih 62 99 4 58
124471 2DLB7pV 85 23 92 33
124524 iv2pbwh 26 33 46 86
124592 phRY7sp0 57 53 11 74
124597 78vuOUc 67 48 71 55
124858 OuP6eq 44 29 56 1
125075 9kCx422v 58 66 52 5
125109 zjNAAUZ 64 2 88 44
125331 7uNysU 61 45 42 8
125566 CpAavP03 84 28 9 99
125627 ayqTm9 12 48 1 42
125658 lCfp5lvs 34 22 7 31
125706 qFlNwB 41 43 32 24
125720 Zx4Jzxbp 43 10 56 62
126049 DriXCUL 95 35 4 16
126286 jG5aOZ 32 36 86 15
126329 dTlkehJ3 45 79 68 52
126506 5h0VfWxN 35 98 92 75
126513 W1q2N8ib 23 22 35 4
126552 OwqcucYX 15 64 5 49
126680 Avu9uJ 6 32 39 40
126684 IkOxqH4 14 96 44 6
126826 vA24qRu 90 67 28 48
127075 4cbNuUNN 66 12 43 36
127089 eIq3sWIE 92 91 24 22
127098 lAOAcG 55 1 48 87
127133 1tj2rE 0 20 56 44
127135 yIDKPC 78 1 42 13
127297 U8MFkAS 92 60 90 12
127519 8l5uGn 94 23 81 43
127556 WOtTcT 64 28 82 26
127644 DlUd6RiI 89 62 8 6
127772 m9RQmQK 75 66 12 69
127845 GOUIMs 78 50 92 92
128135 HEVnrK 57 53 54 55
128152 YHOmTx 51 51 98 76
128270 3vxp7p 62 86 80 100
128316 kpfGri 52 89 81 67
128335 agvpJ6 48 39 88 44
128346 cCYGa34 62 67 28 18
128393 aghkXe 12 81 6 99
128486 NnBe3T 92 65 58 18
128538 HxHBfl 12 57 38 72
128571 dXcAYW8 72 60 96 85
128665 XUGPq2ID 89 31 8 34
128792 ojlGlSDI 30 42 53 65
128895 KaNItO 16 99 41 68
129047 1CGbtcMi 99 53 50 77
129229 IICPZ62 85 13 89 93
129238 dgqjTWJ9 26 67 62 18
129457 snSYYO 72 69 88 77
129627 VMn8ubt 41 46 81 74
129667 8uYI8xY 24 64 95 96
129883 i7tZIR 22 96 56 55
129934 XQ4BJw 91 67 50 72
129937 CxGoTBb 2 44 51 89
130142 H7OCXzFp 55 9 19 72
130201 E7j7u483 94 67 76 94
130237 8Tewej 73 3 13 23
130249 IeaNMK 38 5 74 91
130282 5mUDD4 8 80 9 51
130487 qJdkAKt 38 63 48 95
130508 zK3RmWUu 65 95 30 78
130567 gC8mCg 3 47 99 85
130730 LMujby 97 1 50 24
130811 AhiWHUCv 24 34 59 55
130957 B25qup 40 62 57 14
131057 tqkZjl 87 83 24 16
131281 vFQRyE 57 57 37 43
131409 F48jQK 75 85 78 32
131467 rApggE 85 77 85 43
131547 KNWWkIv 16 89 82 63
131589 dNGWPxS3 37 34 52 7
131768 ohgvmmC 39 52 44 3
131792 uVelhIoD 27 30 10 58
131834 Otdh80i 98 26 6 78
131852 oiyfsuON 19 4 80 99
132092 iYOTuAhb 72 2 42 20
132314 XVZ4ql 2 52 56 10
132323 jg9zbU 16 19 63 61
132346 BdfykXD 78 55 13 87
132562 ejZQaPPt 73 8 95 50
132634 f5OICu7 48 21 90 69
132697 6x4VIjr 2 52 21 92
132708 PZ9P8g 0 20 31 95
132731 pwDZEaEu 57 2 23 20
132951 LB63AqC 89 77 21 31
133027 xMU2CC 3 37 34 94
133214 6jRXcY7B 34 94 9 89
133277 ohh8cVMj 18 70 63 41
133287 E8H4VKqh 16 93 10 70
133288 Fvn5tPD 66 10 21 67
133580 h3IMNexg 93 39 68 89
133589 DCzFX7l 90 17 67 39
133601 SfxZ0Me 62 61 70 14
133615 2Vxl8Tc 39 36 3 24
133640 NZjByj 14 13 74 56
133674 vEpECxGG 52 32 27 11
133758 ZrgIepHq 40 42 71 55
133764 z4fqRWE 66 28 47 51
134216 Yu04alN 54 33 93 18
134224 0MuyNFnw 55 79 72 95
134275 1ps0Qo 68 15 86 64
134509 ZTQ1g9Wr 31 55 10 37
134786 Bchb0E 19 14 24 52
134809 YoAej7gl 88 61 88 0
134841 btesQr7 53 47 7 80
134992 UAJIim 27 52 57 29
135112 LCtphax 26 78 76 15
135455 4rcNTpGC 74 53 98 3
135538 bOzkGSt 34 74 15 7
135541 NyPTecfb 22 68 69 57
135582 ZAOUFYze 59 29 91 55
136082 no6mDKKx 51 47 39 30
136150 kMsyb6C 70 22 97 7
136197 rmJqz9Rg 89 32 88 74
136213 nNV6EVt 96 35 89 97
136328 LJojKo 33 91 8 28
136345 K3JgeG6u 68 88 11 35
136391 jTHHEhd1 16 85 87 7
136583 gs3WksCG 88 46 86 12
136636 xW9PxAWb 64 57 54 83
136660 63vgGr 10 92 19 20
136947 Qk57L6 40 18 67 23
137021 h0IaiR 22 82 46 21
137421 RGk5NhDX 48 85 14 37
137426 BvEpRh 72 88 64 87
137437 Y9aUoW7 23 15 91 10
137455 7vccwUZ 15 23 4 78
137494 rk0MZq 97 45 54 60
137495 hRMXOr4 5 12 96 87
137585 pYemYRZ 28 57 81 32
137623 VLJGFvAP 93 91 86 24
137758 zNEjrmn 8 26 94 54
137804 QwMWJt2Q 14 72 72 77
137814 dagyu8 27 23 79 85
137911 TY46PV 49 8 18 38
137957 77nmZ4CK 26 54 45 98
138086 uYqLRF 4 86 81 34
138093 6W2tA2aL 41 8 58 30
138149 hz41Djjg 88 61 51 77
138226 4FN0YjUK 74 74 73 3
138294 adfJlzB 43 71 13 30
138339 nWrfRnPj 8 95 70 70
138382 mSNeBPvY 80 63 41 86
138501 oCAea2Qn 95 25 35 83
138587 D3uTDfWP 40 58 59 52
138615 NbqDUFh 24 26 24 71
138619 h0IaiR 50 33 56 27
138635 mazXaW 23 9 16 88
138657 Hfkoj8Vy 76 97 3 58
138716 ZUGyKt 54 77 21 9
138780 yt8p1Lt 1 61 58 30
138876 n5DTbIJ 72 100 82 74
138995 uuW0jXVh 4 82 79 67
139064 2nwtLk 67 69 34 57
139110 n0cc0LQ 97 47 59 17
139127 1uXJy7H 60 18 64 48
139301 sNohOKL5 71 64 79 37
139459 xFA5F8 60 51 29 43
139507 odB4wpa 27 3 43 19
139583 5AeAAJ4D 57 78 18 37
139682 V0FSrpYU 67 94 35 22
139907 3kl8WI 86 30 0 84
140025 OTWPz0I 40 32 63 82
140274 0aphHhMk 52 34 7 73
140387 2pg6PO 58 48 27 31
140830 QtbeRVFy 4 77 43 22
140890 3DhtN8 69 74 10 37
140909 LR4yuw4 76 57 66 52
140923 LbfOXuE 22 39 66 75
140946 GHVdPLIE 75 10 63 35
141006 U0pnP34I 60 22 17 88
141188 q5aSPr 32 31 82 96
141195 2CIlGg 26 26 38 71
141371 XfQdRQKu 26 10 59 18
141421 6wKDBE 58 40 86 87
141537 52GTGeu 59 81 30 37
141730 r8iYWiNT 52 33 38 98
141734 rvVGhi5W 100 75 68 10
141739 O0tuiC 83 49 2 52
142000 as6pPo 4 49 32 72
142074 juYjq0r 47 10 75 15
142077 SV2dWLLs 70 61 61 3
142599 ITr5UrEC 40 39 85 78
142872 Efr4dfZ 6 75 34 7
142958 Xw0vQLwA 39 54 25 21
143140 vnfvmhmj 86 62 52 82
143241 ZmDsMo 58 55 4 53
143261 Wu3yrTR 26 98 76 19
143372 tlHQrG 9 60 74 25
143432 NAQPqsrB 62 68 29 36
143494 3ev13NG 80 40 22 80
143522 XHidm5J 71 26 43 54
143533 Lmg4Pky 70 1 20 88
143553 l6YjDIc 81 26 65 16
143618 AIrESA 2 17 29 27
143629 gATD5kqY 64 54 61 85
143642 CN0NBP 90 39 21 32
143669 Joq5Xi1A 19 4 52 48
143701 XDJdew 44 62 10 7
143755 iI5Ivbt 32 47 74 35
144277 W2ruy3 9 62 14 89
144323 FGaolx 26 50 52 73
144386 Le9EZcM 96 87 1 11
144462 rk3gOR12 43 72 12 55
144646 ZteNpQtm 78 71 70 95
144660 OHNhrVRY 32 26 85 43
144717 Bc3mqd7t 56 73 10 51
144802 XpYwasv 18 47 11 82
144831 bb8ZcX8 39 74 53 89
144931 xBPlwz 51 58 88 14
145213 G7MPj0i 26 90 38 78
145386 YheNerl5 26 51 91 26
145447 WEfsB7ey 37 76 97 62
145479 sT7l0T0 54 38 59 44
145572 qlDx65R9 40 14 43 72
145616 IRCx8CN 5 69 48 78
145666 oLmqNu 93 70 46 87
145720 bJa8zx3 89 100 55 57
145922 X7VUFb8B 12 21 30 69
145924 bAge75 20 44 22 5
145984 bhHtXJ1 67 18 5 86
146009 7j4aYS 96 46 21 48
146250 2LQl3bbm 91 23 74 20
146262 7V22vBdW 23 88 45 70
146293 pVUYc2N 22 55 77 62
146482 J8PqW3A 63 94 73 53
146533 gDeD7RL 72 39 25 18
146660 9k5fem 66 98 69 10
146723 67O2qq 4 85 29 66
147031 zNEjrmn 100 100 73 83
147037 TjQ8GyRg 53 55 36 32
147176 NhpgRC 20 77 75 12
147193 ygqVvpS3 83 46 66 76
147295 ntweVNtJ 94 58 40 93
147434 slrI0XKf 1 66 19 32
147492 QaFbNx 74 50 57 76
147748 Ds6Nfi 57 88 98 8
147846 ZfLdgL8 51 67 35 60
148010 iiaEkAAB 78 7 44 54
148253 I7MG6F 74 71 70 45
148263 eU6b7x8 29 58 59 73
148529 U6kE0dtD 44 59 53 50
148753 g59uPz 73 10 6 76
148781 UhUJx5 9 30 61 6
148818 p83gVhj 100 41 56 22
148831 yQy1Ujn 55 79 39 80
148833 USVi4a3 6 13 17 57
148895 XxYaYHY 53 5 27 72
148991 tqH6xWt 48 47 58 70
149280 pOr5NNG 74 56 98 34
149440 c227lf 1 86 25 48
149497 GBF0SF 46 53 31 6
149538 CFr2LUft 29 66 56 17
149661 KuNBQc 67 38 51 39
149867 po63LJH 83 62 28 63
150111 w1vzyeFx 72 100 14 86
150135 6OxzDqGv 74 27 13 30
150355 xB4EX4Bm 95 22 32 96
150392 UjlA3RkU 91 16 21 75
150422 JAHkz5 32 75 13 3
150434 zSIZlA 81 34 66 32
150461 CmcQn8 76 93 51 25
150547 fPVP3O 10 45 18 89
150609 Q60eDz 83 9 82 43
150626 tun4hj 67 11 41 76
150631 ReKLuT 45 76 10 22
150657 W6JiFJy 97 99 87 58
150712 7JxOWVp3 32 66 74 31
150829 M9v4wHQ 71 33 65 47
150866 PTG9AFdX 69 5 43 19
151103 2OAeBD 96 48 69 78
151128 E8n8AP9 6 68 90 3
151134 iQuoFdpY 43 65 39 73
151145 UulMd2Y0 99 50 16 99
